customer_id,full_name,city,state,total_orders,total_spent,avg_order_value,customer_segment
1066,Raeann Duncan,Anaheim,CA,1,4030.957,4030.957,High Spender
450,Ellsworth Michael,Carmel,NY,1,4030.0561,4030.0561,High Spender
597,Rudolf Moran,Maspeth,NY,1,4017.4401,4017.4401,High Spender
386,Nelle Beck,Upland,CA,1,4012.6457,4012.6457,High Spender
644,Valentin Mclaughlin,Lindenhurst,NY,1,4001.9184,4001.9184,High Spender
521,Max Charles,Glen Cove,NY,1,3998.362,3998.362,High Spender
362,Olevia Noel,Kingston,NY,1,3997.9747,3997.9747,High Spender
865,Julia Joyner,Astoria,NY,1,3995.6247,3995.6247,High Spender
1329,Sharyn Brewer,Hollis,NY,1,3994.4559,3994.4559,High Spender
1311,Whitley Cannon,Coram,NY,1,3975.2343,3975.2343,High Spender
118,Le Wood,Pittsford,NY,1,3974.6254,3974.6254,High Spender
41,Kathie Freeman,Queensbury,NY,2,3962.0287,1981.01435,High Spender
662,Loraine Sykes,Scarsdale,NY,1,3960.4315,3960.4315,High Spender
1178,Wendie Nash,Oxnard,CA,1,3950.3624,3950.3624,High Spender
614,Toshia Cardenas,Amsterdam,NY,1,3935.9680000000008,3935.9680000000008,High Spender
143,Janae Doyle,Jackson Heights,NY,1,3920.663,3920.663,High Spender
1001,Lee Roman,Brentwood,NY,1,3911.8625,3911.8625,High Spender
309,Anderson Martin,Canandaigua,NY,1,3900.6587,3900.6587,High Spender
1324,Arla Ellis,Utica,NY,1,3900.0607,3900.0607,High Spender
1054,Arielle Levine,Garland,TX,1,3899.9657,3899.9657,High Spender
1102,Henrietta Wagner,Fort Worth,TX,1,3891.5125,3891.5125,High Spender
1083,Cher Alston,Wantagh,NY,1,3866.0454,3866.0454,High Spender
937,Aida Koch,West Hempstead,NY,1,3865.7654,3865.7654,High Spender
625,Donnetta Henson,Webster,NY,1,3860.1454,3860.1454,High Spender
437,Laureen Barry,Orchard Park,NY,1,3859.928,3859.928,High Spender
150,Weldon Michael,Huntington,NY,1,3840.882,3840.882,High Spender
645,Lewis Garner,Brentwood,NY,1,3818.293,3818.293,High Spender
1203,Georgeann Rojas,Desoto,TX,1,3818.2124,3818.2124,High Spender
686,Darcel Harmon,Santa Clara,CA,1,3816.4624,3816.4624,High Spender
133,Delbert Wilkins,Coram,NY,1,3810.823,3810.823,High Spender
234,Winfred Harris,East Meadow,NY,1,3804.9214,3804.9214,High Spender
168,Nettie Mcdaniel,South Ozone Park,NY,1,3801.6487,3801.6487,High Spender
1437,Son Warner,Rockville Centre,NY,1,3799.9905,3799.9905,High Spender
950,Verna Solis,Rochester,NY,1,3799.1634,3799.1634,High Spender
1088,Jane Henderson,Apple Valley,CA,1,3793.158,3793.158,High Spender
1296,Travis Whitley,Saint Albans,NY,1,3768.94,3768.94,High Spender
515,Reita Dickson,Scarsdale,NY,1,3766.6347,3766.6347,High Spender
1156,Han Wade,Howard Beach,NY,1,3763.8715,3763.8715,High Spender
134,Brianna Moss,Hempstead,NY,1,3751.874,3751.874,High Spender
890,Rosanne George,Ossining,NY,1,3750.8732,3750.8732,High Spender
171,Miriam Baker,Uniondale,NY,1,3723.8275,3723.8275,High Spender
1262,Brianne Hays,San Pablo,CA,1,3722.983,3722.983,High Spender
1115,Lina Meadows,Glen Cove,NY,1,3720.8885,3720.8885,High Spender
673,Adam Henderson,Los Banos,CA,1,3695.4745,3695.4745,High Spender
11,Deshawn Mendoza,Monsey,NY,3,3690.2361,1230.0787,High Spender
826,Shay Stephenson,Smithtown,NY,1,3671.7054,3671.7054,High Spender
1188,Marcene Curtis,Yonkers,NY,1,3668.926,3668.926,High Spender
856,Lara Guy,Ronkonkoma,NY,1,3659.9825,3659.9825,High Spender
297,Christia Carson,Helotes,TX,1,3658.181,3658.181,High Spender
270,Claudio Wise,Kingston,NY,1,3646.9827,3646.9827,High Spender
474,Lavern Orr,Webster,NY,1,3644.045,3644.045,High Spender
152,Katherina Odom,Plainview,NY,1,3643.544,3643.544,High Spender
205,Harris Pittman,Jamaica,NY,1,3642.0126,3642.0126,High Spender
657,Sam Lester,Baldwin,NY,1,3633.359,3633.359,High Spender
1430,Tayna Wade,Bakersfield,CA,1,3628.5127,3628.5127,High Spender
1353,Agatha Daniels,South El Monte,CA,1,3613.7245,3613.7245,High Spender
210,Priscilla Wilkins,Albany,NY,1,3599.991,3599.991,High Spender
1003,Sharell Ross,Vista,CA,1,3594.863,3594.863,High Spender
716,Sebrina Hart,Coram,NY,1,3591.27,3591.27,High Spender
1223,Bronwyn Vargas,New Windsor,NY,1,3589.5660000000003,3589.5660000000003,High Spender
121,Lucy Woods,Palos Verdes Peninsula,CA,2,3589.122,1794.561,High Spender
670,Shawnda Glover,Liverpool,NY,1,3586.7070000000003,3586.7070000000003,High Spender
1189,Sheila Goodman,Uniondale,NY,1,3581.4619999999995,3581.4619999999995,High Spender
277,Mark Garrett,Monroe,NY,1,3570.5560000000005,3570.5560000000005,High Spender
898,Crysta Velez,Houston,TX,1,3567.561,3567.561,High Spender
1028,Shanna Bonner,Canandaigua,NY,1,3564.9664999999995,3564.9664999999995,High Spender
641,Derrick Marks,Glendora,CA,1,3563.0245000000004,3563.0245000000004,High Spender
761,Rod Hatfield,Ronkonkoma,NY,1,3546.929,3546.929,High Spender
599,Jonell Rivas,Amarillo,TX,1,3535.2759,3535.2759,High Spender
694,Lanie Dunn,North Tonawanda,NY,1,3531.3039,3531.3039,High Spender
469,Micki Rutledge,Richmond Hill,NY,1,3511.7384,3511.7384,High Spender
512,Hee Greer,Selden,NY,1,3509.973,3509.973,High Spender
1306,America Swanson,Webster,NY,1,3505.766,3505.766,High Spender
560,Tricia Daniels,Forney,TX,1,3502.4932,3502.4932,High Spender
907,Daina Sampson,Longview,TX,1,3495.6624,3495.6624,High Spender
432,Julius Holt,East Meadow,NY,1,3489.9734000000003,3489.9734000000003,High Spender
1219,Alden Atkinson,Shirley,NY,1,3484.0719,3484.0719,High Spender
648,Catrice Hicks,San Pablo,CA,1,3475.8443,3475.8443,High Spender
823,Tina Bush,Maspeth,NY,1,3464.0224,3464.0224,High Spender
705,Camille Harvey,Huntington,NY,1,3463.545,3463.545,High Spender
1093,Alejandrina Hodges,Deer Park,NY,1,3447.2278,3447.2278,High Spender
1358,Noble Glover,Orchard Park,NY,1,3443.9377000000004,3443.9377000000004,High Spender
1346,Sanora Webster,Los Angeles,CA,1,3442.8135,3442.8135,High Spender
78,Chi Goff,Palos Verdes Peninsula,CA,2,3441.2631,1720.63155,High Spender
1211,Brenton Whitaker,Niagara Falls,NY,1,3439.944,3439.944,High Spender
435,Izola Hobbs,Woodhaven,NY,1,3439.4575,3439.4575,High Spender
1191,Tam Fisher,Rochester,NY,1,3439.1719,3439.1719,High Spender
1080,Mirella Duffy,Longview,TX,1,3430.9631,3430.9631,High Spender
1124,Hubert Reilly,Amityville,NY,1,3419.981,3419.981,High Spender
994,Demarcus Reese,Yorktown Heights,NY,1,3403.8540000000003,3403.8540000000003,High Spender
864,Lore Sykes,Buffalo,NY,1,3390.465,3390.465,High Spender
1344,Eloisa Tucker,Howard Beach,NY,1,3377.973,3377.973,High Spender
813,Neville Mcclain,West Hempstead,NY,1,3376.5951,3376.5951,High Spender
616,Shery Acosta,Saratoga Springs,NY,1,3372.138,3372.138,High Spender
1071,Shemeka Lyons,Pomona,CA,1,3370.5721,3370.5721,High Spender
709,Vinnie Chan,Forest Hills,NY,1,3359.9717,3359.9717,High Spender
1265,Bonita Marshall,Endicott,NY,1,3359.7477,3359.7477,High Spender
260,Rodrick Shelton,Canyon Country,CA,1,3349.6487,3349.6487,High Spender
688,Pearlie Cochran,Campbell,CA,1,3347.9814,3347.9814,High Spender
45,Bennett Armstrong,Bethpage,NY,2,3347.648,1673.824,High Spender
533,Garret Clay,Corpus Christi,TX,1,3346.0319,3346.0319,High Spender
977,Barton Cox,Amityville,NY,1,3328.0631,3328.0631,High Spender
1177,Charlesetta Soto,Poughkeepsie,NY,1,3302.1734,3302.1734,High Spender
951,Steve Bender,Scarsdale,NY,1,3292.427,3292.427,High Spender
722,Camila Carroll,San Antonio,TX,1,3292.0046,3292.0046,High Spender
185,Morton Lee,San Angelo,TX,1,3290.7715,3290.7715,High Spender
1184,Annabelle Hebert,Spring Valley,NY,1,3287.322,3287.322,High Spender
873,Patience Clayton,Niagara Falls,NY,1,3278.054,3278.054,High Spender
132,Boyd Irwin,Hamburg,NY,1,3271.8135,3271.8135,High Spender
470,Loise Walker,Shirley,NY,1,3270.231,3270.231,High Spender
954,Hassan Nash,Hicksville,NY,1,3269.9827,3269.9827,High Spender
1416,Miranda Kennedy,Astoria,NY,1,3254.9906999999994,3254.9906999999994,High Spender
358,Kandace Giles,Wantagh,NY,1,3247.2480000000005,3247.2480000000005,High Spender
1352,Dorothea Miranda,Upland,CA,1,3243.7534,3243.7534,High Spender
899,Carisa Carpenter,Victoria,TX,1,3239.982,3239.982,High Spender
498,Edda Young,North Tonawanda,NY,1,3238.9623999999994,3238.9623999999994,High Spender
820,Sandy Mills,Schenectady,NY,1,3229.9525,3229.9525,High Spender
1154,Barry Albert,Auburn,NY,1,3227.391,3227.391,High Spender
348,Darren Witt,Coachella,CA,1,3223.184,3223.184,High Spender
1082,Divina Madden,Long Beach,NY,1,3199.992,3199.992,High Spender
353,Tisa Whitney,Monsey,NY,1,3196.2044,3196.2044,High Spender
429,Emmett Casey,Valley Stream,NY,1,3194.082,3194.082,High Spender
653,Florencio Davenport,Jamestown,NY,1,3191.9525,3191.9525,High Spender
1059,Season Harvey,East Northport,NY,1,3185.9454,3185.9454,High Spender
1252,Adriene Rollins,Plainview,NY,1,3181.5405,3181.5405,High Spender
1145,Deandrea Vega,Yonkers,NY,1,3172.4449,3172.4449,High Spender
582,Soledad Moses,Jackson Heights,NY,1,3168.5541,3168.5541,High Spender
1068,Doris Kaufman,Duarte,CA,1,3167.9562,3167.9562,High Spender
764,Terrell Mathis,Selden,NY,1,3163.0426,3163.0426,High Spender
618,Skye Pope,Richmond Hill,NY,1,3159.926,3159.926,High Spender
1326,Tarra Guerrero,Auburn,NY,1,3155.9565,3155.9565,High Spender
427,Latonya Dixon,Garland,TX,1,3149.991,3149.991,High Spender
832,Pamala Fowler,Ballston Spa,NY,1,3146.4645,3146.4645,High Spender
1208,Leila Barr,Carmel,NY,1,3144.327,3144.327,High Spender
303,Rolanda Larsen,Woodhaven,NY,1,3136.0432,3136.0432,High Spender
1218,Donovan Cantrell,Oakland,CA,1,3126.6414,3126.6414,High Spender
1267,Earline Gordon,Ronkonkoma,NY,1,3126.6414,3126.6414,High Spender
1167,Ryan Carter,Nanuet,NY,1,3126.6414,3126.6414,High Spender
1032,Vernon Knowles,Huntington Station,NY,1,3121.4817,3121.4817,High Spender
102,Marisol Goodman,Canandaigua,NY,1,3121.132,3121.132,High Spender
1160,Efren Whitfield,Euless,TX,1,3110.8567000000003,3110.8567000000003,High Spender
628,Ehtel Cobb,Lockport,NY,1,3105.9644,3105.9644,High Spender
434,Douglass Little,Duarte,CA,1,3092.9448,3092.9448,High Spender
480,Garland Weaver,Amsterdam,NY,1,3074.2065,3074.2065,High Spender
712,Kecia Olsen,Santa Cruz,CA,1,3065.9825,3065.9825,High Spender
273,Queenie Vance,Ozone Park,NY,1,3056.9624,3056.9624,High Spender
1030,Saran Moses,Brooklyn,NY,1,3049.983,3049.983,High Spender
518,Homer Powers,Palos Verdes Peninsula,CA,1,3039.981,3039.981,High Spender
679,Tuan Wolfe,West Babylon,NY,1,3038.3214,3038.3214,High Spender
92,Tena Cruz,Farmingdale,NY,2,3037.1355000000003,1518.5677500000002,High Spender
1127,Waldo Hart,Queensbury,NY,1,3032.982,3032.982,High Spender
214,Ross Pugh,North Tonawanda,NY,1,3032.7401,3032.7401,High Spender
1049,Marcelino Mcbride,Clifton Park,NY,1,3027.0319,3027.0319,High Spender
507,Sheree Pena,Staten Island,NY,1,3022.8715,3022.8715,High Spender
941,Danyell Dickerson,Central Islip,NY,1,3018.2852000000003,3018.2852000000003,High Spender
355,Arvilla Weiss,Bay Shore,NY,1,3015.9719,3015.9719,High Spender
1404,Loyce Conway,Central Islip,NY,1,3015.3129,3015.3129,High Spender
1413,Ophelia Decker,New Windsor,NY,1,3014.324,3014.324,High Spender
129,Walton Dejesus,Lockport,NY,1,3011.481,3011.481,High Spender
1287,Victor Pittman,Astoria,NY,1,2991.759,2991.759,High Spender
580,Mellisa Kim,Los Angeles,CA,1,2975.9906999999994,2975.9906999999994,High Spender
1304,Tama Berg,Hollis,NY,1,2966.6442,2966.6442,High Spender
174,Babara Ochoa,Scarsdale,NY,1,2963.981,2963.981,High Spender
412,Dexter Roberts,Sunnyside,NY,1,2963.981,2963.981,High Spender
497,Ezra Fowler,Nanuet,NY,1,2958.3021,2958.3021,High Spender
307,Fransisca Nicholson,Glendora,CA,1,2942.982,2942.982,High Spender
1281,Marlen Dawson,Woodside,NY,1,2932.4812,2932.4812,High Spender
1400,Shayla Hart,Woodhaven,NY,1,2928.684,2928.684,High Spender
1375,Carlena Salinas,Jamaica,NY,1,2915.108,2915.108,High Spender
669,Willis Randolph,Harlingen,TX,1,2899.4846,2899.4846,High Spender
771,Agnes Sims,Buffalo,NY,1,2891.7542000000003,2891.7542000000003,High Spender
1033,Jeannette Skinner,Forest Hills,NY,1,2889.8561,2889.8561,High Spender
1285,Garth Huff,Glendora,CA,1,2881.14,2881.14,High Spender
982,Orval Hunter,San Angelo,TX,1,2877.7652,2877.7652,High Spender
799,India Barron,Huntington,NY,1,2873.94,2873.94,High Spender
979,Ingeborg Ellison,Ithaca,NY,1,2867.275,2867.275,High Spender
489,Kirstie Vazquez,Saratoga Springs,NY,1,2853.963,2853.963,High Spender
1055,Hildegarde Christensen,Maspeth,NY,1,2849.9905,2849.9905,High Spender
1105,Armando Black,Richardson,TX,1,2843.0734,2843.0734,High Spender
333,Ami Mcmahon,Sunnyside,NY,1,2840.0461,2840.0461,High Spender
1140,Penney Hall,Liverpool,NY,1,2835.5514,2835.5514,High Spender
1379,Dorine Thornton,Sunnyside,NY,1,2834.8444,2834.8444,High Spender
667,Etsuko Garrison,Richmond Hill,NY,1,2827.9494,2827.9494,High Spender
204,Alpha King,Rockville Centre,NY,1,2813.5587,2813.5587,High Spender
1029,Ping Quinn,Rowlett,TX,1,2804.144,2804.144,High Spender
1185,Corine Stuart,Clifton Park,NY,1,2801.932,2801.932,High Spender
1197,Nakisha Clay,Port Washington,NY,1,2800.2975,2800.2975,High Spender
1108,Bao Wade,Desoto,TX,1,2793.0481,2793.0481,High Spender
439,Sunshine Rosario,Jamaica,NY,1,2789.9907,2789.9907,High Spender
380,Alesia Horne,Selden,NY,1,2787.9590000000003,2787.9590000000003,High Spender
1216,Elvina Gates,Pleasanton,CA,1,2780.547,2780.547,High Spender
106,Raul Melendez,Elmhurst,NY,1,2770.963,2770.963,High Spender
326,Shiela Calderon,Rocklin,CA,1,2768.3634,2768.3634,High Spender
520,Andreas Herman,Mount Vernon,NY,1,2754.9905,2754.9905,High Spender
892,Alissa Craft,Ossining,NY,1,2754.9905,2754.9905,High Spender
198,Luis Tyler,Amarillo,TX,1,2749.3474,2749.3474,High Spender
737,Melita Dominguez,Auburn,NY,1,2748.7464,2748.7464,High Spender
519,Rudolf Gilliam,Palos Verdes Peninsula,CA,1,2747.2395,2747.2395,High Spender
1058,Aisha Woods,Webster,NY,1,2743.984,2743.984,High Spender
987,Louis Powell,Staten Island,NY,1,2738.2497000000003,2738.2497000000003,High Spender
1275,Lenita Bonner,Los Banos,CA,1,2726.4905,2726.4905,High Spender
790,Petronila Gallegos,Howard Beach,NY,1,2719.4764000000005,2719.4764000000005,High Spender
103,Sylvie Wilkerson,Syosset,NY,1,2718.3920000000003,2718.3920000000003,High Spender
1271,Roy Chan,Pomona,CA,1,2717.964,2717.964,High Spender
828,Renato Morton,Mount Vernon,NY,1,2716.7650000000003,2716.7650000000003,High Spender
1229,Carina Lynch,Wappingers Falls,NY,1,2707.8278,2707.8278,High Spender
1210,Shawnna Frank,Woodside,NY,1,2705.007,2705.007,High Spender
650,Rita Bailey,Ossining,NY,1,2701.1742,2701.1742,High Spender
323,Jeniffer Slater,Schenectady,NY,1,2699.991,2699.991,High Spender
1272,Houston Vasquez,Fullerton,CA,1,2699.991,2699.991,High Spender
1432,Zona Cameron,East Northport,NY,1,2696.9907,2696.9907,High Spender
299,Jame Riggs,Bay Shore,NY,1,2687.1434,2687.1434,High Spender
266,Myung Hooper,Elmont,NY,1,2681.957,2681.957,High Spender
953,Kattie Stevenson,Helotes,TX,1,2681.1565,2681.1565,High Spender
1335,Corina Lynch,Rosedale,NY,1,2672.6926,2672.6926,High Spender
1183,Kim Clark,Merrick,NY,1,2664.9644,2664.9644,High Spender
243,Natosha Rowland,Ballston Spa,NY,1,2658.7627,2658.7627,High Spender
256,Erma Salinas,Merrick,NY,1,2658.1454,2658.1454,High Spender
1075,Dann Huff,Huntington Station,NY,1,2653.073,2653.073,High Spender
1128,Bea Kane,Mahopac,NY,1,2643.2447,2643.2447,High Spender
636,Ashton Lott,Floral Park,NY,1,2635.122,2635.122,High Spender
1394,Genny Fields,Amityville,NY,1,2615.976,2615.976,High Spender
735,Aide Franco,Atwater,CA,1,2605.2824,2605.2824,High Spender
632,Yvette Rogers,Franklin Square,NY,1,2599.168,2599.168,High Spender
191,Graciela Barber,Oxnard,CA,2,2593.1289,1296.56445,High Spender
1388,Nanette Harris,East Meadow,NY,1,2559.992,2559.992,High Spender
201,Candis Harding,Ballston Spa,NY,1,2548.9732,2548.9732,High Spender
98,Violet Valenzuela,Plattsburgh,NY,1,2546.4665000000005,2546.4665000000005,High Spender
1384,Elmo Sweeney,San Carlos,CA,1,2518.1494,2518.1494,High Spender
757,Lamar Greer,Levittown,NY,1,2511.4647000000004,2511.4647000000004,High Spender
1123,Raphael O'neil,Fairport,NY,1,2509.946,2509.946,High Spender
562,Alejandro Norman,Upland,CA,1,2509.881,2509.881,High Spender
542,Timothy Byers,Ronkonkoma,NY,1,2501.764,2501.764,High Spender
207,Michel Blankenship,Forney,TX,1,2500.4381000000003,2500.4381000000003,High Spender
872,Silas Tate,Corpus Christi,TX,1,2497.9559,2497.9559,High Spender
262,Rubin Decker,Buffalo,NY,1,2484.4274,2484.4274,High Spender
180,Karey Steele,Farmingdale,NY,1,2478.4,2478.4,High Spender
1266,Myrl Gay,Garland,TX,1,2474.9727,2474.9727,High Spender
1264,Devin Velazquez,Brentwood,NY,1,2469.9585,2469.9585,High Spender
1351,Carman Hardy,Jamestown,NY,1,2465.4572,2465.4572,High Spender
706,Lolita O'neill,Massapequa Park,NY,1,2452.9480000000003,2452.9480000000003,High Spender
552,Lea Key,Banning,CA,1,2449.7546,2449.7546,High Spender
495,Travis Goodman,Los Banos,CA,1,2446.941,2446.941,High Spender
988,Vanda Holmes,Syosset,NY,1,2432.9444000000003,2432.9444000000003,High Spender
795,Mariam Miranda,Franklin Square,NY,1,2431.165,2431.165,High Spender
385,Rochelle Ward,Glendora,CA,1,2427.9567,2427.9567,High Spender
639,Ronald Parsons,Maspeth,NY,1,2420.553,2420.553,High Spender
818,Joel Wynn,San Diego,CA,1,2419.7634,2419.7634,High Spender
1381,Mercedez Brooks,Duarte,CA,1,2414.963,2414.963,High Spender
936,Sherilyn Wilcox,Ossining,NY,1,2411.4715,2411.4715,High Spender
1282,Alexis Mack,New City,NY,1,2402.476,2402.476,High Spender
393,Gertrude Terry,Upland,CA,1,2379.973,2379.973,High Spender
777,Ilda Roberson,Kingston,NY,1,2379.4635,2379.4635,High Spender
117,Dacia William,Sugar Land,TX,2,2371.4545,1185.72725,High Spender
250,Ivonne Yang,El Paso,TX,1,2371.1624,2371.1624,High Spender
1104,Khalilah Robertson,Spring Valley,NY,1,2362.1628,2362.1628,High Spender
1121,Shasta Combs,Yorktown Heights,NY,1,2360.3907,2360.3907,High Spender
467,Clare Neal,Mahopac,NY,1,2357.9642,2357.9642,High Spender
510,Faustino Delacruz,South Richmond Hill,NY,1,2346.6624,2346.6624,High Spender
319,Justin Newton,Apple Valley,CA,1,2337.4625,2337.4625,High Spender
131,Tanesha Hampton,Syosset,NY,1,2335.5207,2335.5207,High Spender
1323,Ebony Cotton,West Babylon,NY,1,2333.356,2333.356,High Spender
1039,Bee Baker,Liverpool,NY,1,2329.5760000000005,2329.5760000000005,High Spender
287,Mireille Puckett,Oxnard,CA,1,2320.5564000000004,2320.5564000000004,High Spender
1380,Eliz Lynch,Uniondale,NY,1,2319.992,2319.992,High Spender
139,Wanita Davenport,Spring Valley,NY,1,2319.976,2319.976,High Spender
1308,Shea Howell,South El Monte,CA,1,2319.9680000000003,2319.9680000000003,High Spender
1399,Angelika Perry,Canandaigua,NY,1,2319.7539,2319.7539,High Spender
233,Mariana Strong,Santa Clara,CA,2,2317.084,1158.542,High Spender
502,Malinda Baxter,Whitestone,NY,1,2312.4447,2312.4447,High Spender
967,Laurette Hebert,Canandaigua,NY,1,2309.3035,2309.3035,High Spender
408,Edra Fitzgerald,Central Islip,NY,1,2297.7575,2297.7575,High Spender
1181,Agustina Lawrence,Brooklyn,NY,1,2283.8072,2283.8072,High Spender
402,Kerrie Morton,Pittsford,NY,1,2282.965,2282.965,High Spender
44,Onita Johns,Elmont,NY,2,2270.5392,1135.2696,High Spender
1251,Nanette Roman,Glendora,CA,1,2259.3407,2259.3407,High Spender
315,Justina Jenkins,Baldwin,NY,1,2258.1215,2258.1215,High Spender
817,Zelda Pratt,Lancaster,NY,1,2252.915,2252.915,High Spender
939,Maximina Hutchinson,Corpus Christi,TX,1,2230.5485,2230.5485,High Spender
1278,Loan Graham,Jackson Heights,NY,1,2228.2451,2228.2451,High Spender
575,Laurence Christian,Jamaica,NY,1,2222.8722,2222.8722,High Spender
1027,Shanita Wiley,Saint Albans,NY,1,2217.6427000000003,2217.6427000000003,High Spender
759,Cira Downs,Oakland,CA,1,2214.0537,2214.0537,High Spender
770,Lavonda Stephenson,Bay Shore,NY,1,2208.9745,2208.9745,High Spender
1046,Dane Mcdaniel,Canandaigua,NY,1,2205.7557,2205.7557,High Spender
8,Jacquline Duncan,Jackson Heights,NY,3,2201.6567,733.8855666666667,High Spender
1401,Willetta Murphy,East Elmhurst,NY,1,2200.9444,2200.9444,High Spender
436,Honey Camacho,Bayside,NY,1,2200.8641,2200.8641,High Spender
546,Thad Castro,Brentwood,NY,1,2197.9500000000003,2197.9500000000003,High Spender
553,Rory Cooper,Rocklin,CA,1,2197.892,2197.892,High Spender
789,Tad Gardner,Niagara Falls,NY,1,2195.5747,2195.5747,High Spender
1331,Divina Reeves,Newburgh,NY,1,2195.0517,2195.0517,High Spender
1087,Willow Gardner,Pleasanton,CA,1,2190.566,2190.566,High Spender
324,Laureen Paul,Bellmore,NY,1,2165.0817,2165.0817,High Spender
241,Manie Sanchez,Queensbury,NY,1,2157.916,2157.916,High Spender
1045,Pasquale Hogan,Vista,CA,1,2155.172,2155.172,High Spender
376,Elanor Patrick,Victoria,TX,1,2136.531,2136.531,High Spender
938,Emory O'connor,Rochester,NY,1,2135.0624,2135.0624,High Spender
1217,Carlie Terrell,Yonkers,NY,1,2133.9264000000003,2133.9264000000003,High Spender
1179,Vernetta Banks,Brooklyn,NY,1,2123.5632,2123.5632,High Spender
1231,Selene Vega,Campbell,CA,1,2119.259,2119.259,High Spender
466,Collen Hayes,Smithtown,NY,1,2113.5840000000003,2113.5840000000003,High Spender
668,Calandra Stanton,Lake Jackson,TX,1,2100.9225,2100.9225,High Spender
909,Alita Salinas,Uniondale,NY,1,2099.9637,2099.9637,High Spender
1409,Lamar Bush,Buffalo,NY,1,2093.4135,2093.4135,High Spender
584,Lynne Anderson,El Paso,TX,1,2090.6642,2090.6642,High Spender
1250,Neoma Daugherty,Mount Vernon,NY,1,2083.1605,2083.1605,High Spender
190,Toya Pratt,Long Beach,NY,1,2082.1435,2082.1435,High Spender
1234,Joshua Berg,Ossining,NY,1,2069.4549,2069.4549,High Spender
189,Damian Dawson,Liverpool,NY,1,2069.3725,2069.3725,High Spender
620,Eric Hardin,Jamaica,NY,1,2065.9827,2065.9827,High Spender
1182,Trinidad Chapman,Ronkonkoma,NY,1,2052.3520000000003,2052.3520000000003,High Spender
1429,Lorrie Justice,Pomona,CA,1,2042.0634,2042.0634,High Spender
1367,Lucile Manning,Campbell,CA,1,2032.4445,2032.4445,High Spender
1193,Phebe Soto,South Ozone Park,NY,1,2024.0637,2024.0637,High Spender
1187,Kenyetta Mason,Flushing,NY,1,2013.965,2013.965,High Spender
845,Kathyrn Bush,Bronx,NY,1,2011.4626,2011.4626,High Spender
855,Lean Stark,Upland,CA,1,2008.7628,2008.7628,High Spender
237,Elvera Peck,Banning,CA,2,2007.5812,1003.7906,High Spender
1385,Kenton Hughes,Canandaigua,NY,1,2006.0629,2006.0629,High Spender
431,Luciano Marsh,Bellmore,NY,1,1999.3494,1999.3494,Medium Spender
359,Angie Powers,Pomona,CA,1,1990.1628,1990.1628,Medium Spender
680,Mathilda Pennington,New City,NY,1,1987.966,1987.966,Medium Spender
797,Cathey Lamb,Bayside,NY,1,1984.073,1984.073,Medium Spender
932,Yvonne Bean,Wappingers Falls,NY,1,1973.7314,1973.7314,Medium Spender
854,Phylis Adkins,New York,NY,1,1972.9624,1972.9624,Medium Spender
357,Sheri Cole,San Jose,CA,1,1970.5907,1970.5907,Medium Spender
944,Tonja Henderson,Scarsdale,NY,1,1964.081,1964.081,Medium Spender
1355,Thad Gilliam,Levittown,NY,1,1961.0812,1961.0812,Medium Spender
1114,Douglass Blankenship,Albany,NY,1,1951.3474,1951.3474,Medium Spender
1000,Shiloh Reeves,West Babylon,NY,1,1950.575,1950.575,Medium Spender
548,Dori Alvarez,Kingston,NY,1,1949.6365,1949.6365,Medium Spender
825,Kristel Byrd,Hicksville,NY,1,1934.9634,1934.9634,Medium Spender
331,Aleta Mack,Bay Shore,NY,1,1929.514,1929.514,Medium Spender
796,Rosalie Coffey,Upland,CA,1,1926.581,1926.581,Medium Spender
1173,Chanel May,Garden City,NY,1,1904.4585,1904.4585,Medium Spender
556,Vernell Goff,Monroe,NY,1,1902.5629,1902.5629,Medium Spender
708,Majorie Glover,Apple Valley,CA,1,1899.981,1899.981,Medium Spender
449,Josie Schultz,Canyon Country,CA,1,1894.541,1894.541,Medium Spender
1232,Jong Guthrie,Bethpage,NY,1,1891.1125,1891.1125,Medium Spender
940,Marina Hinton,Encino,CA,1,1885.8839,1885.8839,Medium Spender
1107,Lynda Newman,Saratoga Springs,NY,1,1868.9634,1868.9634,Medium Spender
811,Shanti Johnston,Staten Island,NY,1,1863.966,1863.966,Medium Spender
1363,Nestor Haynes,Houston,TX,1,1860.5825,1860.5825,Medium Spender
962,Maple Griffin,Copperas Cove,TX,1,1856.6117,1856.6117,Medium Spender
1407,Hugh Craft,Centereach,NY,1,1856.0750000000005,1856.0750000000005,Medium Spender
71,Takako Casey,Bronx,NY,2,1855.3325,927.66625,Medium Spender
935,Genevie Miles,Monroe,NY,1,1850.0567,1850.0567,Medium Spender
430,Kandi Mcneil,Massapequa Park,NY,1,1847.0647,1847.0647,Medium Spender
1117,Jeffrey Hill,Rosedale,NY,1,1845.882,1845.882,Medium Spender
913,Liliana Kerr,Desoto,TX,1,1841.6217,1841.6217,Medium Spender
261,Ferne Kline,Fullerton,CA,1,1837.4717,1837.4717,Medium Spender
638,Tomeka Higgins,Poughkeepsie,NY,1,1832.0628,1832.0628,Medium Spender
1299,Shauna Edwards,Yorktown Heights,NY,1,1831.1814,1831.1814,Medium Spender
1410,Lurlene Finch,Yonkers,NY,1,1829.6655,1829.6655,Medium Spender
